data,id,nazwa,ogolem,liczba_zgonow,liczba_wyleczonych,osoby_z_kwarantanny_po_powrocie_z_zagranicy,osoby_z_kwarantanny_po_kontakcie_z_osoba_zakazona,zachorowania_poprzez_kontakt_w_szpitalu_lub_przychodni,zachorowania_w_dps,zachorowania_w_zol,zaklady_pracy,szkoly,uczelnie,akademiki,wesela,puby_kawiarnie_restauracje_kluby,transport_publiczny,inne_przypadki_zachorowan
2020-08-30,22,m. Tarnów,63,0,22,8,22,3,0,0,NA,NA,NA,NA,NA,NA,NA,30
2020-08-31,1,bocheński,434,29,245,3,123,13,240,0,NA,NA,NA,NA,NA,NA,NA,55
2020-08-31,2,brzeski,145,2,68,3,31,50,0,2,NA,NA,NA,NA,NA,NA,NA,59
2020-08-31,3,chrzanowski,69,0,50,1,27,1,0,0,NA,NA,NA,NA,NA,NA,NA,40
2020-08-31,4,dąbrowski,44,0,25,2,35,1,0,0,NA,NA,NA,NA,NA,NA,NA,6
2020-08-31,5,gorlicki,128,2,35,2,81,5,0,0,NA,NA,NA,NA,NA,NA,NA,40
2020-08-31,6,krakowski,311,3,125,6,91,26,0,0,NA,NA,NA,NA,NA,NA,NA,188
2020-08-31,7,limanowski,483,7,219,0,289,25,0,0,NA,NA,NA,NA,NA,NA,NA,169
2020-08-31,8,miechowski,39,0,18,0,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,19
2020-08-31,9,myślenicki,275,0,225,0,148,20,0,0,NA,NA,NA,NA,NA,NA,NA,107
2020-08-31,10,nowosądecki,1207,13,538,7,1200,0,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-31,11,nowotarski,544,7,142,2,265,69,0,0,NA,NA,NA,NA,NA,NA,NA,208
2020-08-31,12,olkuski,58,0,30,4,7,8,0,0,NA,NA,NA,NA,NA,NA,NA,39
2020-08-31,13,oświęcimski,375,6,218,2,199,16,0,0,NA,NA,NA,NA,NA,NA,NA,158
2020-08-31,14,proszowicki,33,2,15,NA,6,7,2,NA,NA,NA,NA,NA,NA,NA,NA,18
2020-08-31,15,suski,256,2,217,0,151,3,0,0,NA,NA,NA,NA,NA,NA,NA,102
2020-08-31,16,tarnowski,271,8,127,6,162,3,56,0,NA,NA,NA,NA,NA,NA,NA,44
2020-08-31,17,tatrzański,267,2,148,2,170,13,0,0,NA,NA,NA,NA,NA,NA,NA,82
2020-08-31,18,wadowicki,261,6,141,0,166,17,0,0,NA,NA,NA,NA,NA,NA,NA,78
2020-08-31,19,wielicki,266,5,142,1,215,9,0,0,NA,NA,NA,NA,NA,NA,NA,41
2020-08-31,20,m. Kraków,1480,24,568,28,339,121,0,0,NA,NA,NA,NA,NA,NA,NA,992
2020-08-31,21,m. Nowy Sącz,479,9,161,3,475,1,0,0,NA,NA,NA,NA,NA,NA,NA,0
2020-08-31,22,m. Tarnów,63,0,22,8,22,3,0,0,NA,NA,NA,NA,NA,NA,NA,30
2020-09-02,1,bocheński,437,29,257,3,124,13,240,0,11,17,NA,0,26,0,NA,3
2020-09-02,2,brzeski,146,2,69,3,29,50,0,2,1,0,NA,0,0,21,NA,40
2020-09-02,3,chrzanowski,72,2,51,1,27,1,0,0,16,0,NA,0,0,0,NA,27
2020-09-02,4,dąbrowski,47,0,28,2,38,1,0,0,0,0,NA,0,0,0,NA,6
2020-09-02,5,gorlicki,134,2,69,2,87,5,0,0,NA,4,NA,NA,NA,NA,NA,36
2020-09-02,6,krakowski,323,3,136,6,95,28,0,0,5,0,NA,0,2,4,NA,183
2020-09-02,7,limanowski,525,7,226,0,327,29,0,0,0,0,NA,0,0,0,NA,169
2020-09-02,8,miechowski,44,0,18,0,25,0,0,0,0,0,NA,0,0,0,NA,19
2020-09-02,9,myślenicki,280,0,227,0,149,21,0,0,45,0,NA,0,2,0,NA,63
2020-09-02,10,nowosądecki,1245,14,674,7,784,41,57,NA,268,1,NA,NA,19,NA,NA,68
2020-09-02,11,nowotarski,564,8,176,2,272,69,0,0,1,2,NA,0,0,0,NA,218
2020-09-02,12,olkuski,59,0,32,4,7,8,0,0,17,0,NA,0,0,0,NA,23
2020-09-02,13,oświęcimski,382,6,234,2,202,16,0,0,0,0,NA,0,0,0,NA,162
2020-09-02,14,proszowicki,35,2,15,2,6,7,2,0,0,0,NA,0,0,0,NA,18
2020-09-02,15,suski,259,2,224,2,136,3,NA,NA,55,NA,NA,NA,15,NA,NA,48
2020-09-02,16,tarnowski,278,8,138,6,162,3,56,0,0,0,NA,0,0,0,NA,51
2020-09-02,17,tatrzański,269,2,180,2,171,13,0,0,12,0,NA,0,0,0,NA,71
2020-09-02,18,wadowicki,270,6,146,0,168,19,0,0,3,0,NA,0,0,0,NA,80
2020-09-02,19,wielicki,274,5,147,1,220,9,0,0,0,0,NA,0,0,0,NA,44
2020-09-02,20,m. Kraków,1542,25,614,30,354,130,0,0,24,0,NA,0,34,32,NA,938
2020-09-02,21,m. Nowy Sącz,489,12,205,3,256,17,104,0,102,0,NA,0,7,0,NA,0
2020-09-02,22,m. Tarnów,64,0,32,8,22,3,0,0,0,0,NA,0,0,0,NA,31
2020-09-03,1,bocheński,439,29,261,3,125,13,240,0,11,17,NA,0,26,0,NA,4
2020-09-03,2,brzeski,146,2,72,3,29,50,0,2,1,0,NA,0,0,21,NA,40
2020-09-03,3,chrzanowski,75,2,51,1,27,1,0,0,16,0,NA,0,0,0,NA,30
2020-09-03,4,dąbrowski,47,0,28,2,38,1,0,0,0,0,NA,0,0,0,NA,6
2020-09-03,5,gorlicki,141,2,84,2,91,5,0,0,0,4,NA,0,0,0,NA,39
2020-09-03,6,krakowski,329,3,140,6,98,28,0,0,5,0,NA,0,2,4,NA,186
2020-09-03,7,limanowski,541,7,231,0,337,29,0,0,0,0,NA,0,0,0,NA,175
2020-09-03,8,miechowski,45,0,18,0,25,0,0,0,0,0,NA,0,0,0,NA,20
2020-09-03,9,myślenicki,287,0,228,0,150,21,0,0,45,0,NA,0,2,0,NA,69
2020-09-03,10,nowosądecki,1252,14,707,7,791,41,57,0,268,1,NA,0,19,0,NA,68
2020-09-03,11,nowotarski,569,9,188,2,273,69,0,0,1,2,NA,0,0,0,NA,222
2020-09-03,12,olkuski,61,0,34,4,7,8,0,0,18,0,NA,0,0,0,NA,24
2020-09-03,13,oświęcimski,387,6,253,2,204,16,0,0,0,0,NA,0,0,0,NA,165
2020-09-03,14,proszowicki,35,2,15,2,6,7,2,0,0,0,NA,0,0,0,NA,18
2020-09-03,15,suski,264,2,238,2,136,3,0,0,55,0,NA,0,17,0,NA,51
2020-09-03,16,tarnowski,280,8,145,6,162,3,56,0,0,0,NA,0,0,0,NA,53
2020-09-03,17,tatrzański,270,2,180,2,171,13,0,0,12,0,NA,0,0,0,NA,72
2020-09-03,18,wadowicki,280,6,147,0,172,21,0,0,5,0,NA,0,0,0,NA,82
2020-09-03,19,wielicki,276,5,156,1,220,9,0,0,0,0,NA,0,0,0,NA,46
2020-09-03,20,m. Kraków,1552,27,656,30,356,131,0,0,24,0,NA,0,34,32,NA,945
2020-09-03,21,m. Nowy Sącz,493,12,230,3,259,17,105,0,102,0,NA,0,7,0,NA,0
2020-09-03,22,m. Tarnów,69,0,35,8,22,3,0,0,0,0,NA,0,0,0,NA,36
2020-09-04,1,bocheński,441,30,365,3,125,13,240,0,11,17,NA,0,26,0,NA,6
2020-09-04,2,brzeski,146,2,73,3,29,50,0,2,1,0,NA,0,0,21,NA,40
2020-09-04,3,chrzanowski,82,3,52,1,30,1,0,0,16,0,NA,0,2,0,NA,32
2020-09-04,4,dąbrowski,47,0,30,2,38,1,0,0,0,0,NA,0,0,0,NA,6
2020-09-04,5,gorlicki,143,2,84,2,91,5,0,0,0,5,NA,0,0,0,NA,40
2020-09-04,6,krakowski,332,3,150,6,100,28,0,0,5,0,NA,0,2,4,NA,187
2020-09-04,7,limanowski,546,7,246,0,332,29,0,0,0,0,NA,0,0,0,NA,185
2020-09-04,8,miechowski,45,0,33,0,25,0,0,0,0,0,NA,0,0,0,NA,20
2020-09-04,9,myślenicki,293,0,246,0,150,21,0,0,46,0,NA,0,2,0,NA,74
2020-09-04,10,nowosądecki,1264,14,754,7,797,41,63,0,268,1,NA,0,19,0,NA,68
2020-09-04,11,nowotarski,585,9,226,2,279,70,0,0,3,2,NA,0,0,0,NA,229
2020-09-04,12,olkuski,63,0,40,4,7,8,0,0,19,0,NA,0,0,0,NA,25
2020-09-04,13,oświęcimski,392,6,262,2,207,16,0,0,0,0,NA,0,0,0,NA,167
2020-09-04,14,proszowicki,37,2,26,2,6,7,2,0,0,0,NA,0,0,0,NA,20
2020-09-04,15,suski,265,2,248,2,136,3,0,0,55,0,NA,0,17,0,NA,52
2020-09-04,16,tarnowski,284,9,203,6,162,3,56,0,0,0,NA,0,0,0,NA,57
2020-09-04,17,tatrzański,270,2,180,2,171,13,0,0,12,0,NA,0,0,0,NA,72
2020-09-04,18,wadowicki,287,6,151,0,176,22,0,0,5,0,NA,0,0,0,NA,84
2020-09-04,19,wielicki,278,5,159,1,220,9,0,0,0,0,NA,0,0,0,NA,48
2020-09-04,20,m. Kraków,1595,27,696,30,386,131,0,0,25,0,NA,0,34,32,NA,957
2020-09-04,21,m. Nowy Sącz,495,12,237,3,261,17,105,0,102,0,NA,0,7,0,NA,0
2020-09-04,22,m. Tarnów,68,0,37,8,22,3,0,0,0,0,NA,0,0,0,NA,35
2020-09-05,1,bocheński,442,30,375,3,125,13,240,0,11,17,NA,0,26,0,NA,7
2020-09-05,2,brzeski,146,2,99,3,29,50,0,2,1,0,NA,0,0,21,NA,40
2020-09-05,3,chrzanowski,82,3,55,1,30,1,0,0,16,0,NA,0,2,0,NA,32
2020-09-05,4,dąbrowski,47,0,30,2,38,1,0,0,0,0,NA,0,0,0,NA,6
2020-09-05,5,gorlicki,144,2,101,2,91,5,0,0,0,5,NA,0,0,0,NA,41
2020-09-05,6,krakowski,346,3,184,6,110,28,0,0,5,0,NA,0,2,4,NA,191
2020-09-05,7,limanowski,558,7,300,0,349,29,0,0,0,0,NA,0,0,0,NA,180
2020-09-05,8,miechowski,45,0,33,0,25,0,0,0,0,0,NA,0,0,0,NA,20
2020-09-05,9,myślenicki,301,0,254,0,150,21,0,0,47,0,NA,0,2,0,NA,81
2020-09-05,10,nowosądecki,1280,14,774,7,803,43,64,0,271,1,NA,0,19,0,NA,72
2020-09-05,11,nowotarski,603,11,292,2,286,70,0,0,3,2,NA,0,0,0,NA,240
2020-09-05,12,olkuski,63,0,40,4,7,8,0,0,19,0,NA,0,0,0,NA,25
2020-09-05,13,oświęcimski,392,6,274,2,207,16,0,0,0,0,NA,0,0,0,NA,167
2020-09-05,14,proszowicki,38,2,26,2,6,7,2,0,0,0,NA,0,0,0,NA,21
2020-09-05,15,suski,265,2,249,2,136,3,0,0,55,0,NA,0,17,0,NA,52
2020-09-05,16,tarnowski,284,9,211,6,162,3,56,0,0,0,NA,0,0,0,NA,57
2020-09-05,17,tatrzański,274,4,229,2,171,13,0,0,12,0,NA,0,0,0,NA,76
2020-09-05,18,wadowicki,297,6,191,0,178,26,1,0,6,0,NA,0,0,0,NA,86
2020-09-05,19,wielicki,287,5,169,1,227,9,0,0,1,0,NA,0,0,0,NA,49
2020-09-05,20,m. Kraków,1615,29,861,30,389,131,0,0,25,0,NA,0,34,32,NA,974
2020-09-05,21,m. Nowy Sącz,497,13,246,3,263,17,105,0,102,0,NA,0,7,0,NA,0
2020-09-05,22,m. Tarnów,72,0,51,8,22,3,0,0,0,0,NA,0,0,0,NA,39
2020-09-07,1,bocheński,444,30,376,3,126,13,240,0,11,17,NA,0,26,0,NA,8
2020-09-07,2,brzeski,149,2,99,3,32,50,0,2,1,0,NA,0,0,21,NA,40
2020-09-07,3,chrzanowski,82,3,55,1,30,1,0,0,16,0,NA,0,2,0,NA,32
2020-09-07,4,dąbrowski,47,0,35,2,38,1,0,0,0,0,NA,0,0,0,NA,6
2020-09-07,5,gorlicki,150,2,102,2,97,5,0,0,0,5,NA,0,0,0,NA,41
2020-09-07,6,krakowski,362,3,217,6,115,28,0,0,5,0,NA,0,2,4,NA,202
2020-09-07,7,limanowski,558,7,300,0,349,29,0,0,0,0,NA,0,0,0,NA,180
2020-09-07,8,miechowski,48,0,35,0,25,0,0,0,0,0,NA,0,0,0,NA,23
2020-09-07,9,myślenicki,312,0,255,0,154,21,0,0,53,0,NA,0,2,0,NA,82
2020-09-07,10,nowosądecki,1289,14,804,7,811,45,64,0,274,1,NA,0,19,0,NA,68
2020-09-07,11,nowotarski,614,11,329,2,293,70,0,0,7,2,NA,0,0,0,NA,240
2020-09-07,12,olkuski,67,0,40,4,7,8,0,0,20,0,NA,0,0,0,NA,28
2020-09-07,13,oświęcimski,393,6,318,2,208,16,0,0,0,0,NA,0,0,0,NA,167
2020-09-07,14,proszowicki,39,2,26,2,7,7,2,0,0,0,NA,0,0,0,NA,21
2020-09-07,15,suski,275,2,249,2,140,3,0,0,55,0,NA,0,19,0,NA,56
2020-09-07,16,tarnowski,287,9,227,6,162,3,56,0,0,0,NA,0,0,0,NA,60
2020-09-07,17,tatrzański,281,4,231,2,171,13,0,0,16,0,NA,0,0,0,NA,79
2020-09-07,18,wadowicki,303,6,191,0,181,27,1,0,6,0,NA,0,0,0,NA,88
2020-09-07,19,wielicki,294,5,171,1,227,9,0,0,2,0,NA,0,0,0,NA,55
2020-09-07,20,m. Kraków,1688,29,1042,32,430,131,0,0,25,0,NA,0,34,32,NA,1004
2020-09-07,21,m. Nowy Sącz,498,13,246,3,264,17,105,0,102,0,NA,0,7,0,NA,0
2020-09-07,22,m. Tarnów,76,0,55,8,22,3,0,0,0,0,NA,0,0,0,NA,43
2020-09-08,1,bocheński,446,30,378,3,125,13,240,0,12,17,NA,0,26,0,NA,10
2020-09-08,2,brzeski,151,2,99,3,33,50,1,2,1,0,NA,0,0,21,NA,40
2020-09-08,3,chrzanowski,89,3,55,1,35,1,0,0,16,0,NA,0,2,0,NA,34
2020-09-08,4,dąbrowski,47,0,37,2,38,1,0,0,0,0,NA,0,0,0,NA,6
2020-09-08,5,gorlicki,150,2,102,2,97,5,0,0,0,5,NA,0,0,0,NA,41
2020-09-08,6,krakowski,371,3,244,6,120,28,0,0,5,0,NA,0,2,4,NA,206
2020-09-08,7,limanowski,571,8,420,0,354,29,0,0,0,0,NA,0,0,0,NA,188
2020-09-08,8,miechowski,49,0,35,0,25,0,0,0,0,0,NA,0,0,0,NA,24
2020-09-08,9,myślenicki,316,0,262,0,154,21,0,0,54,0,NA,0,2,0,NA,85
2020-09-08,10,nowosądecki,1295,16,814,7,814,45,64,1,275,2,NA,0,19,0,NA,68
2020-09-08,11,nowotarski,625,11,371,2,299,70,0,0,7,2,NA,0,0,0,NA,245
2020-09-08,12,olkuski,67,0,40,4,7,8,0,0,20,0,NA,0,0,0,NA,28
2020-09-08,13,oświęcimski,393,6,327,2,208,16,0,0,0,0,NA,0,0,0,NA,167
2020-09-08,14,proszowicki,39,2,27,2,7,7,2,0,0,0,NA,0,0,0,NA,21
2020-09-08,15,suski,277,2,250,2,140,4,0,0,55,0,NA,0,19,0,NA,57
2020-09-08,16,tarnowski,288,9,227,6,162,3,56,0,0,0,NA,0,0,0,NA,61
2020-09-08,17,tatrzański,282,4,239,2,171,13,0,0,16,0,NA,0,0,0,NA,80
2020-09-08,18,wadowicki,306,6,193,0,182,27,1,0,7,0,NA,0,0,0,NA,89
2020-09-08,19,wielicki,294,5,172,1,227,9,0,0,2,0,NA,0,0,0,NA,55
2020-09-08,20,m. Kraków,1721,29,1133,32,446,131,0,0,25,0,NA,0,34,32,NA,1021
2020-09-08,21,m. Nowy Sącz,498,13,247,3,264,17,105,0,102,0,NA,0,7,0,NA,0
2020-09-08,22,m. Tarnów,78,0,55,8,22,3,0,0,0,0,NA,0,0,0,NA,45
2020-09-09,1,bocheński,447,30,384,3,125,13,240,0,12,17,NA,0,26,0,NA,11
2020-09-09,2,brzeski,151,2,99,3,33,50,1,2,1,0,NA,0,0,21,NA,40
2020-09-09,3,chrzanowski,90,3,56,1,35,1,0,0,16,0,NA,0,2,0,NA,35
2020-09-09,4,dąbrowski,47,0,39,2,38,1,0,0,0,0,NA,0,0,0,NA,6
2020-09-09,5,gorlicki,150,2,106,2,97,5,0,0,0,5,NA,0,0,0,NA,41
2020-09-09,6,krakowski,376,3,257,6,120,29,0,0,5,0,NA,0,2,4,NA,210
2020-09-09,7,limanowski,573,8,430,0,355,29,0,0,0,0,NA,0,0,0,NA,189
2020-09-09,8,miechowski,50,0,37,0,25,0,0,0,0,0,NA,0,0,0,NA,25
2020-09-09,9,myślenicki,321,0,263,0,154,21,0,0,55,0,NA,0,2,0,NA,89
2020-09-09,10,nowosądecki,1300,17,814,7,817,45,64,1,276,3,NA,0,19,0,NA,68
2020-09-09,11,nowotarski,633,11,390,2,300,70,0,0,8,2,NA,0,0,0,NA,251
2020-09-09,12,olkuski,68,0,44,4,7,8,0,0,20,0,NA,0,0,0,NA,29
2020-09-09,13,oświęcimski,395,6,339,2,210,16,0,0,0,0,NA,0,0,0,NA,167
2020-09-09,14,proszowicki,39,2,27,2,7,7,2,0,0,0,NA,0,0,0,NA,21
2020-09-09,15,suski,278,2,250,2,141,4,0,0,55,0,NA,0,19,0,NA,57
2020-09-09,16,tarnowski,289,9,230,6,162,3,56,0,0,0,NA,0,0,0,NA,62
2020-09-09,17,tatrzański,287,4,245,2,171,13,0,0,19,0,NA,0,0,0,NA,82
2020-09-09,18,wadowicki,312,6,220,0,184,28,1,0,7,0,NA,0,0,0,NA,92
2020-09-09,19,wielicki,298,5,172,1,231,9,0,0,2,0,NA,0,0,0,NA,55
2020-09-09,20,m. Kraków,1738,29,1217,32,447,131,0,0,25,0,NA,0,34,32,NA,1037
2020-09-09,21,m. Nowy Sącz,499,13,247,3,265,17,105,0,102,0,NA,0,7,0,NA,0
2020-09-09,22,m. Tarnów,79,0,55,8,22,3,0,0,0,0,NA,0,0,0,NA,46
2020-09-10,1,bocheński,447,30,388,3,125,13,240,0,12,17,NA,0,26,0,NA,11
2020-09-10,2,brzeski,151,2,99,3,33,50,1,2,1,0,NA,0,0,21,NA,40
2020-09-10,3,chrzanowski,93,3,58,1,38,1,0,0,16,0,NA,0,2,0,NA,35
2020-09-10,4,dąbrowski,48,0,39,2,38,1,0,0,0,0,NA,0,0,0,NA,7
2020-09-10,5,gorlicki,151,2,106,2,97,5,0,0,0,5,NA,0,0,0,NA,42
2020-09-10,6,krakowski,385,3,274,6,122,29,0,0,5,0,NA,0,2,4,NA,217
2020-09-10,7,limanowski,581,8,440,0,356,29,0,0,0,0,NA,0,0,0,NA,196
2020-09-10,8,miechowski,54,0,37,0,25,0,0,0,0,0,NA,0,0,0,NA,29
2020-09-10,9,myślenicki,335,0,270,0,164,21,0,0,57,0,NA,0,2,0,NA,91
2020-09-10,10,nowosądecki,1300,17,828,7,817,45,64,1,276,3,NA,0,19,0,NA,68
2020-09-10,11,nowotarski,640,11,407,2,300,70,0,0,10,2,NA,0,0,0,NA,256
2020-09-10,12,olkuski,68,0,46,4,7,8,0,0,20,0,NA,0,0,0,NA,29
2020-09-10,13,oświęcimski,396,6,339,2,210,16,0,0,0,0,NA,0,0,0,NA,168
2020-09-10,14,proszowicki,41,2,29,2,8,7,2,0,0,0,NA,0,0,0,NA,22
2020-09-10,15,suski,279,2,250,2,141,4,0,0,55,1,NA,0,19,0,NA,57
2020-09-10,16,tarnowski,289,9,239,6,162,3,56,0,NA,NA,NA,NA,NA,NA,NA,62
2020-09-10,17,tatrzański,293,4,248,2,174,13,0,0,19,0,NA,0,0,0,NA,85
2020-09-10,18,wadowicki,315,6,220,0,184,28,1,0,7,0,NA,0,0,0,NA,95
2020-09-10,19,wielicki,302,5,172,1,232,9,0,0,2,0,NA,0,0,0,NA,58
2020-09-10,20,m. Kraków,1771,29,1259,32,453,132,0,0,25,0,NA,0,34,32,NA,1063
2020-09-10,21,m. Nowy Sącz,501,13,255,3,267,17,105,0,102,0,NA,0,7,0,NA,0
2020-09-10,22,m. Tarnów,79,0,57,8,22,3,0,0,0,0,NA,0,0,0,NA,46
2020-09-11,1,bocheński,447,30,390,3,125,13,240,0,12,17,NA,0,26,0,NA,11
2020-09-11,2,brzeski,151,2,125,3,33,50,1,2,1,0,NA,0,0,21,NA,40
2020-09-11,3,chrzanowski,93,4,63,1,38,1,0,0,16,0,NA,0,2,0,NA,35
2020-09-11,4,dąbrowski,49,0,45,2,38,1,0,0,0,0,NA,0,0,0,NA,8
2020-09-11,5,gorlicki,151,2,115,2,97,5,0,0,0,5,NA,0,0,0,NA,42
2020-09-11,6,krakowski,406,3,276,6,125,29,0,0,5,0,NA,0,2,4,NA,235
2020-09-11,7,limanowski,586,8,442,0,357,29,0,0,0,0,NA,0,0,0,NA,200
2020-09-11,8,miechowski,65,0,41,0,25,0,0,0,0,0,NA,0,0,0,NA,40
2020-09-11,9,myślenicki,343,0,275,0,167,21,0,0,60,0,NA,0,2,0,NA,93
2020-09-11,10,nowosądecki,1301,18,857,7,818,45,64,1,276,3,NA,0,19,0,NA,68
2020-09-11,11,nowotarski,652,12,426,2,306,70,0,0,10,3,NA,0,0,0,NA,261
2020-09-11,12,olkuski,72,0,48,4,7,8,0,0,20,0,NA,0,0,0,NA,33
2020-09-11,13,oświęcimski,398,6,342,2,210,16,0,0,0,0,NA,0,0,0,NA,170
2020-09-11,14,proszowicki,42,2,31,2,8,7,3,0,0,0,NA,0,0,0,NA,22
2020-09-11,15,suski,281,2,251,2,141,4,0,0,55,1,NA,0,19,0,NA,59
2020-09-11,16,tarnowski,290,9,240,6,162,3,56,0,0,0,NA,0,0,0,NA,63
2020-09-11,17,tatrzański,295,4,254,2,174,13,0,0,19,2,NA,0,0,0,NA,85
2020-09-11,18,wadowicki,317,6,220,0,185,28,1,0,7,0,NA,0,0,0,NA,96
2020-09-11,19,wielicki,302,5,247,1,232,9,0,0,2,0,NA,0,0,0,NA,58
2020-09-11,20,m. Kraków,1812,29,1275,32,459,136,0,0,25,0,NA,0,34,32,NA,1094
2020-09-11,21,m. Nowy Sącz,501,13,260,3,267,17,105,0,102,0,NA,0,7,0,NA,0
2020-09-11,22,m. Tarnów,81,0,58,8,22,3,0,0,0,0,NA,0,0,0,NA,48
2020-09-12,1,bocheński,447,30,391,3,125,13,240,0,12,17,NA,0,26,0,NA,11
2020-09-12,2,brzeski,152,2,127,3,33,50,1,2,1,0,NA,0,0,21,NA,41
2020-09-12,3,chrzanowski,93,4,64,1,38,1,0,0,16,0,NA,0,2,0,NA,35
2020-09-12,4,dąbrowski,49,0,46,2,38,1,0,0,0,0,NA,0,0,0,NA,8
2020-09-12,5,gorlicki,151,2,119,2,97,5,0,0,0,5,NA,0,0,0,NA,42
2020-09-12,6,krakowski,413,3,277,6,127,30,0,0,5,0,NA,0,2,4,NA,239
2020-09-12,7,limanowski,591,8,445,0,357,29,0,0,0,0,NA,0,0,0,NA,205
2020-09-12,8,miechowski,69,0,42,0,25,0,0,0,0,0,NA,0,0,0,NA,44
2020-09-12,9,myślenicki,358,0,282,0,168,22,0,0,62,0,NA,0,2,0,NA,104
2020-09-12,10,nowosądecki,1305,18,868,7,822,45,64,1,276,3,NA,0,19,0,NA,68
2020-09-12,11,nowotarski,668,12,449,2,313,69,0,0,10,4,NA,0,0,0,NA,270
2020-09-12,12,olkuski,73,0,52,4,7,8,0,0,20,0,NA,0,0,0,NA,34
2020-09-12,13,oświęcimski,398,6,346,2,210,16,0,0,0,0,NA,0,0,0,NA,170
2020-09-12,14,proszowicki,43,2,32,2,8,7,3,0,0,0,NA,0,0,0,NA,23
2020-09-12,15,suski,286,2,260,2,141,4,0,0,55,1,NA,0,19,0,NA,64
2020-09-12,16,tarnowski,292,9,248,6,162,3,56,0,0,0,NA,0,0,0,NA,65
2020-09-12,17,tatrzański,301,4,254,2,174,13,0,0,19,4,NA,0,0,0,NA,89
2020-09-12,18,wadowicki,318,6,241,0,185,28,1,0,7,0,NA,0,0,0,NA,97
2020-09-12,19,wielicki,302,5,260,1,232,9,0,0,2,0,NA,0,0,0,NA,58
2020-09-12,20,m. Kraków,1833,29,1278,32,461,136,0,0,25,0,NA,0,34,32,NA,1113
2020-09-12,21,m. Nowy Sącz,505,13,261,3,271,17,105,0,102,0,NA,0,7,0,NA,0
2020-09-12,22,m. Tarnów,81,0,58,8,22,3,0,0,0,0,NA,0,0,0,NA,48
2020-09-13,1,bocheński,448,30,392,3,125,13,240,0,12,17,NA,0,26,0,NA,12
2020-09-13,2,brzeski,154,2,127,3,33,50,1,2,1,0,NA,0,0,21,NA,43
2020-09-13,3,chrzanowski,93,4,64,1,38,1,0,0,16,0,NA,0,2,0,NA,35
2020-09-13,4,dąbrowski,49,0,46,2,38,1,0,0,0,0,NA,0,0,0,NA,8
2020-09-13,5,gorlicki,151,2,120,2,97,5,0,0,0,5,NA,0,0,0,NA,42
2020-09-13,6,krakowski,417,3,277,6,130,30,0,0,5,0,NA,0,2,4,NA,240
2020-09-13,7,limanowski,593,8,447,0,357,29,0,0,0,0,NA,0,0,0,NA,207
2020-09-13,8,miechowski,70,0,43,0,26,0,0,0,0,0,NA,0,0,0,NA,44
2020-09-13,9,myślenicki,364,0,284,0,168,22,0,0,63,0,NA,0,2,0,NA,109
2020-09-13,10,nowosądecki,1306,19,877,7,823,45,64,1,276,3,NA,0,19,0,NA,68
2020-09-13,11,nowotarski,685,12,460,2,322,69,0,0,10,4,NA,0,0,0,NA,278
2020-09-13,12,olkuski,76,0,55,4,7,8,0,0,20,3,NA,0,0,0,NA,34
2020-09-13,13,oświęcimski,400,6,346,2,210,16,0,0,0,0,NA,0,0,0,NA,172
2020-09-13,14,proszowicki,43,2,32,2,8,7,3,0,0,0,NA,0,0,0,NA,23
2020-09-13,15,suski,292,2,260,2,141,5,0,0,55,1,NA,0,19,0,NA,69
2020-09-13,16,tarnowski,292,9,248,6,162,3,56,0,0,0,NA,0,0,0,NA,65
2020-09-13,17,tatrzański,310,4,258,2,175,13,0,0,20,5,NA,0,0,0,NA,95
2020-09-13,18,wadowicki,321,6,241,0,186,28,1,0,7,0,NA,0,0,0,NA,99
2020-09-13,19,wielicki,304,5,260,1,232,9,0,0,2,0,NA,0,0,0,NA,60
2020-09-13,20,m. Kraków,1839,29,1283,32,461,136,0,0,25,0,NA,0,34,32,NA,1119
2020-09-13,21,m. Nowy Sącz,506,13,276,3,272,17,105,0,102,0,NA,0,7,0,NA,0
2020-09-13,22,m. Tarnów,81,0,58,8,22,3,0,0,0,0,NA,0,0,0,NA,48
2020-09-14,1,bocheński,448,30,392,3,125,13,240,0,12,17,NA,0,26,0,NA,12
2020-09-14,2,brzeski,154,2,127,3,33,50,1,2,1,0,NA,0,0,21,NA,43
2020-09-14,3,chrzanowski,93,4,64,1,38,1,0,0,16,0,NA,0,2,0,NA,35
2020-09-14,4,dąbrowski,49,0,46,2,38,1,0,0,0,0,NA,0,0,0,NA,8
2020-09-14,5,gorlicki,151,2,123,2,97,5,0,0,0,5,NA,0,0,0,NA,42
2020-09-14,6,krakowski,422,3,280,6,130,30,0,0,5,0,NA,0,2,4,NA,245
2020-09-14,7,limanowski,593,8,447,0,357,29,0,0,0,0,NA,0,0,0,NA,207
2020-09-14,8,miechowski,71,0,44,0,26,0,0,0,0,0,NA,0,0,0,NA,45
2020-09-14,9,myślenicki,370,0,284,0,169,23,0,0,63,1,NA,0,2,0,NA,112
2020-09-14,10,nowosądecki,1306,19,894,7,823,45,64,1,276,3,NA,0,19,0,NA,68
2020-09-14,11,nowotarski,690,12,463,2,322,69,0,0,10,7,NA,0,0,0,NA,280
2020-09-14,12,olkuski,76,0,55,4,7,8,0,0,20,3,NA,0,0,0,NA,34
